dbo,conceptos,PK_conceptos,CLUSTERED,1,1,idconcepto,1,0
dbo,ConfiguracionKiosco,PK__Configur__5EF4033EFF18F804,CLUSTERED,1,1,IdEmpresa,1,0
dbo,cortesiasmonedero,PK_cortesiasmonedero,CLUSTERED,1,1,idcortesia,1,0
dbo,cuentas_procesar_mitmobile,PK__cuentas___3213E83F53C1E10A,CLUSTERED,1,1,id,1,0
dbo,cuentascontables,PK_cuentascontables,CLUSTERED,1,1,idcuentacontable,1,0
dbo,cuentasporcobrar,PK_cuentasporcobrar,CLUSTERED,1,1,foliocxc,1,0
dbo,denominaciones,PK_denominaciones,CLUSTERED,1,1,iddenominacion,1,0
dbo,deptosventa,PK_deptosventa,CLUSTERED,1,1,iddeptoventa,1,0
dbo,empresas,PK_empresas,CLUSTERED,1,1,idempresa,1,0
dbo,empresas_col,PK_empresas_col,CLUSTERED,1,1,idempresa,1,0
dbo,empresasvi,PK_empresasvi,CLUSTERED,1,1,idempresavi,1,0
dbo,empresasvp,PK_empresasvp,CLUSTERED,1,1,idempresavp,1,0
dbo,encuestas,PK_encuestas,CLUSTERED,1,1,idencuesta,1,0
dbo,ERP_settings,PK__ERP_sett__3214EC077919C9F1,CLUSTERED,1,1,Id,1,0
dbo,ERPConfig,PK__ERPConfi__3214EC070A96465B,CLUSTERED,1,1,Id,1,0
dbo,estaciones,PK_estaciones,CLUSTERED,1,1,idestacion,1,0
dbo,estados,PK_estados,CLUSTERED,1,1,idestado,1,0
dbo,etiquetaslenguaje,PK_etiquetaslenguaje,CLUSTERED,1,1,id,1,0
dbo,explosioninsumosdetalle,PK_explosioninsumosdetalle,CLUSTERED,1,1,id,1,0
dbo,explosionproductos,PK_explosionproductos,CLUSTERED,1,1,id,1,0
dbo,explosionproductosdetalle,PK_explosionproductosdetalle,CLUSTERED,1,1,id_epd,1,0
dbo,facturas,PK_facturas,CLUSTERED,1,1,idfactura,1,0
dbo,facturas_rep,PK_facturas_rep,CLUSTERED,1,1,idfactura_rep,1,0
dbo,facturas_rep_doctos,PK_facturas_rep_doctos,CLUSTERED,1,1,idfact_rep_docto,1,0
dbo,facturas_rep_pagos,PK_facturasrep_pagos,CLUSTERED,1,1,idfact_rep_pago,1,0
dbo,facturascfdipendientesregistrar,PK_facturascfdipendientesregistrar,CLUSTERED,1,1,id,1,0
dbo,facturascomplementoine,PK_facturascomplementoine,CLUSTERED,1,1,idfacturascomplementoine,1,0
dbo,facturasentidadesine,PK_facturasentidadesine,CLUSTERED,1,1,idfacturasentidadesine,1,0
dbo,FECol_DatosFijos,PK_DatosFijosFE,CLUSTERED,1,1,IdDatosFijos,1,0
dbo,FECol_DatosIdentidad,PK_DatosIdentidadFE,CLUSTERED,1,1,IdDatosIdentidad,1,0
dbo,FECol_ResultadoEjecucion,PK_FECol_ResultadoEjecucion,CLUSTERED,1,1,IdResultadoEjecucion,1,0
dbo,foliosalmacen,PK_foliosalmacen,CLUSTERED,1,1,folio,1,0
dbo,foliosfacturados,FYI_foliosfacturados_folio,NONCLUSTERED,0,0,folio,1,0
dbo,foliosfacturas,PK_foliosfacturas,CLUSTERED,1,1,ID,1,0
dbo,formasdepago,PK_formasdepago,CLUSTERED,1,1,idformadepago,1,0
dbo,formasdepago_app_area,PK_formasdepago_app_area,CLUSTERED,1,1,id,1,0
dbo,formatofacturas_padre,PK_formatofacturas_padre,CLUSTERED,1,1,idformato,1,0
dbo,FunctionsProfileSR,PK_FunctionsProfileSR,CLUSTERED,1,1,code,1,0
dbo,gastos,PK_gastos,CLUSTERED,1,1,idgasto,1,0
dbo,grupoformasdepago,PK_grupoformasdepago,CLUSTERED,1,1,idgrupoformadepago,1,0
dbo,grupos,PK_grupos,CLUSTERED,1,1,idgrupo,1,0
dbo,gruposi,PK_gruposi,CLUSTERED,1,1,idgruposi,1,0
